Date,,Ballston Connector,Ballston Connector Ped IN,Ballston Connector Ped OUT,Ballston Connector Bike IN,Ballston Connector Bike OUT
18/12/2012,22:15,2,0,2,0,0
18/12/2012,22:30,2,1,0,0,1
18/12/2012,22:45,1,0,1,0,0
18/12/2012,23:00,0,0,0,0,0
18/12/2012,23:15,0,0,0,0,0
18/12/2012,23:30,0,0,0,0,0
18/12/2012,23:45,0,0,0,0,0
19/12/2012,00:00,0,0,0,0,0
19/12/2012,00:15,0,0,0,0,0
19/12/2012,00:30,0,0,0,0,0
19/12/2012,00:45,0,0,0,0,0
19/12/2012,01:00,0,0,0,0,0
19/12/2012,01:15,0,0,0,0,0
19/12/2012,01:30,0,0,0,0,0
19/12/2012,01:45,1,0,0,0,1
19/12/2012,02:00,0,0,0,0,0
19/12/2012,02:15,0,0,0,0,0
19/12/2012,02:30,1,0,1,0,0
19/12/2012,02:45,0,0,0,0,0
19/12/2012,03:00,1,1,0,0,0
19/12/2012,03:15,0,0,0,0,0
19/12/2012,03:30,0,0,0,0,0
19/12/2012,03:45,0,0,0,0,0
19/12/2012,04:00,0,0,0,0,0
19/12/2012,04:15,0,0,0,0,0
19/12/2012,04:30,1,0,1,0,0
19/12/2012,04:45,1,1,0,0,0
19/12/2012,05:00,1,1,0,0,0
19/12/2012,05:15,3,2,1,0,0
19/12/2012,05:30,1,0,1,0,0
19/12/2012,05:45,2,1,0,1,0
19/12/2012,06:00,6,1,4,0,1
19/12/2012,06:15,4,2,0,1,1
19/12/2012,06:30,12,6,3,1,2
19/12/2012,06:45,6,1,2,2,1
19/12/2012,07:00,11,7,3,1,0
19/12/2012,07:15,11,5,3,2,1
19/12/2012,07:30,7,1,0,6,0
19/12/2012,07:45,18,12,0,5,1
19/12/2012,08:00,18,11,0,7,0
19/12/2012,08:15,15,11,0,4,0
19/12/2012,08:30,17,8,1,7,1
19/12/2012,08:45,17,5,2,10,0
19/12/2012,09:00,15,9,2,2,2
19/12/2012,09:15,9,3,3,3,0
19/12/2012,09:30,10,5,0,5,0
19/12/2012,09:45,4,2,2,0,0
19/12/2012,10:00,6,2,3,1,0
19/12/2012,10:15,8,7,0,0,1
19/12/2012,10:30,4,1,1,1,1
19/12/2012,10:45,4,1,1,1,1
19/12/2012,11:00,0,0,0,0,0
19/12/2012,11:15,6,4,0,2,0
19/12/2012,11:30,6,1,4,0,1
19/12/2012,11:45,4,1,3,0,0
19/12/2012,12:00,8,3,3,1,1
19/12/2012,12:15,9,6,1,2,0
19/12/2012,12:30,8,2,6,0,0
19/12/2012,12:45,8,3,3,2,0
19/12/2012,13:00,6,3,3,0,0
19/12/2012,13:15,4,1,2,1,0
19/12/2012,13:30,1,0,0,0,1
19/12/2012,13:45,4,1,3,0,0
19/12/2012,14:00,3,2,0,1,0
19/12/2012,14:15,3,1,1,0,1
19/12/2012,14:30,3,0,1,1,1
19/12/2012,14:45,5,0,1,0,4
19/12/2012,15:00,4,1,1,0,2
19/12/2012,15:15,4,1,0,2,1
19/12/2012,15:30,6,1,3,2,0
19/12/2012,15:45,4,0,2,2,0
19/12/2012,16:00,8,2,5,0,1
19/12/2012,16:15,10,3,4,0,3
19/12/2012,16:30,9,2,5,0,2
19/12/2012,16:45,12,3,3,0,6
19/12/2012,17:00,10,2,5,0,3
19/12/2012,17:15,19,0,9,2,8
19/12/2012,17:30,16,4,5,1,6
19/12/2012,17:45,13,1,7,0,5
19/12/2012,18:00,13,1,6,1,5
19/12/2012,18:15,8,1,4,0,3
19/12/2012,18:30,14,1,7,2,4
19/12/2012,18:45,10,1,5,2,2
19/12/2012,19:00,12,1,5,3,3
19/12/2012,19:15,7,3,2,0,2
19/12/2012,19:30,3,0,1,0,2
19/12/2012,19:45,7,2,2,0,3
19/12/2012,20:00,4,2,0,1,1
19/12/2012,20:15,3,0,2,0,1
19/12/2012,20:30,1,0,1,0,0
19/12/2012,20:45,1,0,1,0,0
19/12/2012,21:00,3,0,2,0,1
19/12/2012,21:15,1,0,0,0,1
19/12/2012,21:30,0,0,0,0,0
19/12/2012,21:45,1,1,0,0,0
19/12/2012,22:00,2,0,0,1,1
19/12/2012,22:15,0,0,0,0,0
19/12/2012,22:30,1,0,0,1,0
19/12/2012,22:45,3,0,3,0,0
19/12/2012,23:00,1,1,0,0,0
19/12/2012,23:15,1,0,0,0,1
19/12/2012,23:30,0,0,0,0,0
19/12/2012,23:45,1,0,1,0,0
20/12/2012,00:00,0,0,0,0,0
20/12/2012,00:15,0,0,0,0,0
20/12/2012,00:30,0,0,0,0,0
20/12/2012,00:45,1,1,0,0,0
20/12/2012,01:00,1,0,1,0,0
20/12/2012,01:15,1,1,0,0,0
20/12/2012,01:30,1,0,1,0,0
20/12/2012,01:45,0,0,0,0,0
20/12/2012,02:00,0,0,0,0,0
20/12/2012,02:15,1,0,0,0,1
20/12/2012,02:30,0,0,0,0,0
20/12/2012,02:45,0,0,0,0,0
20/12/2012,03:00,0,0,0,0,0
20/12/2012,03:15,0,0,0,0,0
20/12/2012,03:30,0,0,0,0,0
20/12/2012,03:45,0,0,0,0,0
20/12/2012,04:00,0,0,0,0,0
20/12/2012,04:15,0,0,0,0,0
20/12/2012,04:30,0,0,0,0,0
20/12/2012,04:45,0,0,0,0,0
20/12/2012,05:00,0,0,0,0,0
20/12/2012,05:15,3,2,1,0,0
20/12/2012,05:30,1,1,0,0,0
20/12/2012,05:45,1,0,0,1,0
20/12/2012,06:00,4,3,0,0,1
20/12/2012,06:15,4,2,0,2,0
20/12/2012,06:30,3,0,1,2,0
20/12/2012,06:45,2,0,1,1,0
20/12/2012,07:00,7,3,3,1,0
20/12/2012,07:15,9,7,0,2,0
20/12/2012,07:30,15,7,1,6,1
20/12/2012,07:45,14,9,0,4,1
20/12/2012,08:00,8,5,2,0,1
20/12/2012,08:15,14,12,0,0,2
20/12/2012,08:30,25,10,1,13,1
20/12/2012,08:45,16,6,1,9,0
20/12/2012,09:00,11,7,1,2,1
20/12/2012,09:15,10,8,0,2,0
20/12/2012,09:30,9,6,2,1,0
20/12/2012,09:45,3,0,0,3,0
20/12/2012,10:00,1,0,1,0,0
20/12/2012,10:15,6,2,2,1,1
20/12/2012,10:30,5,5,0,0,0
20/12/2012,10:45,3,3,0,0,0
20/12/2012,11:00,8,3,3,2,0
20/12/2012,11:15,4,3,1,0,0
20/12/2012,11:30,4,2,2,0,0
20/12/2012,11:45,1,0,1,0,0
20/12/2012,12:00,6,4,2,0,0
20/12/2012,12:15,10,2,5,2,1
20/12/2012,12:30,4,1,1,2,0
20/12/2012,12:45,9,5,3,0,1
20/12/2012,13:00,11,2,6,2,1
20/12/2012,13:15,7,2,3,2,0
20/12/2012,13:30,4,4,0,0,0
20/12/2012,13:45,4,0,0,1,3
20/12/2012,14:00,4,2,0,1,1
20/12/2012,14:15,2,1,0,0,1
20/12/2012,14:30,3,0,2,0,1
20/12/2012,14:45,8,4,1,1,2
20/12/2012,15:00,6,2,2,0,2
20/12/2012,15:15,3,0,2,0,1
20/12/2012,15:30,1,0,0,0,1
20/12/2012,15:45,7,2,2,1,2
20/12/2012,16:00,7,1,5,0,1
20/12/2012,16:15,7,2,3,2,0
20/12/2012,16:30,8,4,3,0,1
20/12/2012,16:45,9,0,5,1,3
20/12/2012,17:00,9,6,2,1,0
20/12/2012,17:15,12,1,2,0,9
20/12/2012,17:30,14,2,8,0,4
20/12/2012,17:45,11,0,5,1,5
20/12/2012,18:00,9,2,5,1,1
20/12/2012,18:15,6,0,4,0,2
20/12/2012,18:30,7,1,4,1,1
20/12/2012,18:45,4,1,2,0,1
20/12/2012,19:00,4,1,2,1,0
20/12/2012,19:15,4,0,3,0,1
20/12/2012,19:30,7,1,3,0,3
20/12/2012,19:45,6,1,2,0,3
20/12/2012,20:00,4,1,3,0,0
20/12/2012,20:15,0,0,0,0,0
20/12/2012,20:30,1,0,1,0,0
20/12/2012,20:45,2,1,1,0,0
20/12/2012,21:00,2,0,1,0,1
20/12/2012,21:15,1,0,1,0,0
20/12/2012,21:30,0,0,0,0,0
20/12/2012,21:45,1,0,1,0,0
20/12/2012,22:00,0,0,0,0,0
20/12/2012,22:15,0,0,0,0,0
20/12/2012,22:30,2,0,2,0,0
20/12/2012,22:45,1,0,1,0,0
20/12/2012,23:00,1,0,1,0,0
20/12/2012,23:15,0,0,0,0,0
20/12/2012,23:30,1,0,1,0,0
20/12/2012,23:45,0,0,0,0,0
21/12/2012,00:00,0,0,0,0,0
21/12/2012,00:15,0,0,0,0,0
21/12/2012,00:30,0,0,0,0,0
21/12/2012,00:45,0,0,0,0,0
21/12/2012,01:00,0,0,0,0,0
21/12/2012,01:15,0,0,0,0,0
21/12/2012,01:30,0,0,0,0,0
21/12/2012,01:45,0,0,0,0,0
21/12/2012,02:00,0,0,0,0,0
21/12/2012,02:15,0,0,0,0,0
21/12/2012,02:30,0,0,0,0,0
21/12/2012,02:45,0,0,0,0,0
21/12/2012,03:00,0,0,0,0,0
21/12/2012,03:15,0,0,0,0,0
21/12/2012,03:30,0,0,0,0,0
21/12/2012,03:45,0,0,0,0,0
21/12/2012,04:00,0,0,0,0,0
21/12/2012,04:15,0,0,0,0,0
21/12/2012,04:30,0,0,0,0,0
21/12/2012,04:45,0,0,0,0,0
21/12/2012,05:00,0,0,0,0,0
21/12/2012,05:15,1,1,0,0,0
21/12/2012,05:30,0,0,0,0,0
21/12/2012,05:45,3,1,1,1,0
21/12/2012,06:00,2,1,1,0,0
21/12/2012,06:15,3,2,1,0,0
21/12/2012,06:30,1,0,0,0,1
21/12/2012,06:45,3,2,0,1,0
21/12/2012,07:00,3,1,1,0,1
21/12/2012,07:15,5,3,0,1,1
21/12/2012,07:30,9,4,2,1,2
21/12/2012,07:45,9,7,0,2,0
21/12/2012,08:00,6,5,0,1,0
21/12/2012,08:15,11,7,1,3,0
21/12/2012,08:30,10,6,2,2,0
21/12/2012,08:45,5,3,1,1,0
21/12/2012,09:00,7,4,1,2,0
21/12/2012,09:15,8,4,1,1,2
21/12/2012,09:30,4,3,0,1,0
21/12/2012,09:45,5,4,0,1,0
21/12/2012,10:00,7,4,2,1,0
21/12/2012,10:15,5,3,1,1,0
21/12/2012,10:30,1,1,0,0,0
21/12/2012,10:45,2,1,1,0,0
21/12/2012,11:00,2,2,0,0,0
21/12/2012,11:15,5,4,1,0,0
21/12/2012,11:30,3,2,1,0,0
21/12/2012,11:45,1,1,0,0,0
21/12/2012,12:00,6,2,3,1,0
21/12/2012,12:15,2,1,0,0,1
21/12/2012,12:30,1,1,0,0,0
21/12/2012,12:45,2,0,1,0,1
21/12/2012,13:00,2,1,1,0,0
21/12/2012,13:15,3,2,1,0,0
21/12/2012,13:30,4,2,0,1,1
21/12/2012,13:45,6,1,3,2,0
21/12/2012,14:00,4,2,1,0,1
21/12/2012,14:15,4,0,3,0,1
21/12/2012,14:30,7,2,3,1,1
21/12/2012,14:45,4,1,0,1,2
21/12/2012,15:00,5,1,3,0,1
21/12/2012,15:15,5,3,1,0,1
21/12/2012,15:30,5,4,1,0,0
21/12/2012,15:45,9,3,5,0,1
21/12/2012,16:00,3,1,2,0,0
21/12/2012,16:15,6,1,3,0,2
21/12/2012,16:30,9,1,5,1,2
21/12/2012,16:45,3,0,1,0,2
21/12/2012,17:00,3,0,2,0,1
21/12/2012,17:15,10,2,5,1,2
21/12/2012,17:30,3,1,0,1,1
21/12/2012,17:45,2,0,1,0,1
21/12/2012,18:00,5,2,2,0,1
21/12/2012,18:15,7,1,3,0,3
21/12/2012,18:30,6,0,4,0,2
21/12/2012,18:45,6,1,5,0,0
21/12/2012,19:00,6,0,3,1,2
21/12/2012,19:15,5,1,3,0,1
21/12/2012,19:30,4,0,1,2,1
21/12/2012,19:45,1,0,1,0,0
21/12/2012,20:00,2,1,1,0,0
21/12/2012,20:15,1,0,0,0,1
21/12/2012,20:30,1,0,0,0,1
21/12/2012,20:45,0,0,0,0,0
21/12/2012,21:00,1,0,1,0,0
21/12/2012,21:15,2,1,0,1,0
21/12/2012,21:30,2,0,1,0,1
21/12/2012,21:45,0,0,0,0,0
21/12/2012,22:00,3,1,0,1,1
21/12/2012,22:15,2,2,0,0,0
21/12/2012,22:30,0,0,0,0,0
21/12/2012,22:45,0,0,0,0,0
21/12/2012,23:00,0,0,0,0,0
21/12/2012,23:15,4,3,0,0,1
21/12/2012,23:30,0,0,0,0,0
21/12/2012,23:45,1,0,0,0,1
22/12/2012,00:00,0,0,0,0,0
22/12/2012,00:15,0,0,0,0,0
22/12/2012,00:30,1,0,1,0,0
22/12/2012,00:45,0,0,0,0,0
22/12/2012,01:00,0,0,0,0,0
22/12/2012,01:15,0,0,0,0,0
22/12/2012,01:30,0,0,0,0,0
22/12/2012,01:45,0,0,0,0,0
22/12/2012,02:00,1,0,1,0,0
22/12/2012,02:15,0,0,0,0,0
22/12/2012,02:30,2,0,1,0,1
22/12/2012,02:45,0,0,0,0,0
22/12/2012,03:00,0,0,0,0,0
22/12/2012,03:15,0,0,0,0,0
22/12/2012,03:30,0,0,0,0,0
22/12/2012,03:45,0,0,0,0,0
22/12/2012,04:00,0,0,0,0,0
22/12/2012,04:15,0,0,0,0,0
22/12/2012,04:30,0,0,0,0,0
22/12/2012,04:45,0,0,0,0,0
22/12/2012,05:00,1,1,0,0,0
22/12/2012,05:15,1,0,1,0,0
22/12/2012,05:30,0,0,0,0,0
22/12/2012,05:45,1,1,0,0,0
22/12/2012,06:00,1,0,1,0,0
22/12/2012,06:15,1,1,0,0,0
22/12/2012,06:30,1,1,0,0,0
22/12/2012,06:45,1,1,0,0,0
22/12/2012,07:00,1,0,1,0,0
22/12/2012,07:15,3,2,1,0,0
22/12/2012,07:30,2,1,1,0,0
22/12/2012,07:45,5,3,2,0,0
22/12/2012,08:00,8,5,1,1,1
22/12/2012,08:15,1,0,0,0,1
22/12/2012,08:30,3,0,3,0,0
22/12/2012,08:45,8,4,3,0,1
22/12/2012,09:00,5,2,1,2,0
22/12/2012,09:15,2,1,0,1,0
22/12/2012,09:30,3,2,1,0,0
22/12/2012,09:45,4,2,0,1,1
22/12/2012,10:00,0,0,0,0,0
22/12/2012,10:15,6,3,0,1,2
22/12/2012,10:30,5,1,2,1,1
22/12/2012,10:45,3,3,0,0,0
22/12/2012,11:00,3,0,2,1,0
22/12/2012,11:15,6,2,2,2,0
22/12/2012,11:30,4,2,1,0,1
22/12/2012,11:45,7,4,1,0,2
22/12/2012,12:00,3,0,2,0,1
22/12/2012,12:15,7,2,1,4,0
22/12/2012,12:30,4,2,1,1,0
22/12/2012,12:45,9,3,1,3,2
22/12/2012,13:00,3,2,1,0,0
22/12/2012,13:15,3,2,1,0,0
22/12/2012,13:30,1,1,0,0,0
22/12/2012,13:45,5,0,1,3,1
22/12/2012,14:00,3,1,0,1,1
22/12/2012,14:15,4,2,1,1,0
22/12/2012,14:30,1,0,0,0,1
22/12/2012,14:45,3,2,1,0,0
22/12/2012,15:00,2,1,1,0,0
22/12/2012,15:15,1,0,0,1,0
22/12/2012,15:30,5,3,1,0,1
22/12/2012,15:45,0,0,0,0,0
22/12/2012,16:00,2,0,0,0,2
22/12/2012,16:15,6,1,2,0,3
22/12/2012,16:30,4,1,2,1,0
22/12/2012,16:45,6,4,1,0,1
22/12/2012,17:00,2,1,1,0,0
22/12/2012,17:15,3,3,0,0,0
22/12/2012,17:30,4,1,2,1,0
22/12/2012,17:45,1,0,1,0,0
22/12/2012,18:00,0,0,0,0,0
22/12/2012,18:15,0,0,0,0,0
22/12/2012,18:30,3,3,0,0,0
22/12/2012,18:45,1,0,0,0,1
22/12/2012,19:00,0,0,0,0,0
22/12/2012,19:15,1,1,0,0,0
22/12/2012,19:30,0,0,0,0,0
22/12/2012,19:45,1,0,0,0,1
22/12/2012,20:00,0,0,0,0,0
22/12/2012,20:15,1,1,0,0,0
22/12/2012,20:30,3,0,3,0,0
22/12/2012,20:45,1,0,1,0,0
22/12/2012,21:00,0,0,0,0,0
22/12/2012,21:15,0,0,0,0,0
22/12/2012,21:30,1,0,0,1,0
22/12/2012,21:45,1,1,0,0,0
22/12/2012,22:00,0,0,0,0,0
22/12/2012,22:15,0,0,0,0,0
22/12/2012,22:30,2,0,2,0,0
22/12/2012,22:45,0,0,0,0,0
22/12/2012,23:00,0,0,0,0,0
22/12/2012,23:15,1,0,1,0,0
22/12/2012,23:30,0,0,0,0,0
22/12/2012,23:45,1,0,0,0,1
23/12/2012,00:00,0,0,0,0,0
23/12/2012,00:15,0,0,0,0,0
23/12/2012,00:30,2,0,2,0,0
23/12/2012,00:45,1,1,0,0,0
23/12/2012,01:00,0,0,0,0,0
23/12/2012,01:15,0,0,0,0,0
23/12/2012,01:30,0,0,0,0,0
23/12/2012,01:45,0,0,0,0,0
23/12/2012,02:00,0,0,0,0,0
23/12/2012,02:15,1,1,0,0,0
23/12/2012,02:30,0,0,0,0,0
23/12/2012,02:45,0,0,0,0,0
23/12/2012,03:00,0,0,0,0,0
23/12/2012,03:15,0,0,0,0,0
23/12/2012,03:30,0,0,0,0,0
23/12/2012,03:45,1,0,0,0,1
23/12/2012,04:00,0,0,0,0,0
23/12/2012,04:15,0,0,0,0,0
23/12/2012,04:30,1,0,1,0,0
23/12/2012,04:45,0,0,0,0,0
23/12/2012,05:00,0,0,0,0,0
23/12/2012,05:15,0,0,0,0,0
23/12/2012,05:30,0,0,0,0,0
23/12/2012,05:45,0,0,0,0,0
23/12/2012,06:00,0,0,0,0,0
23/12/2012,06:15,2,0,0,2,0
23/12/2012,06:30,1,1,0,0,0
23/12/2012,06:45,1,0,1,0,0
23/12/2012,07:00,3,1,2,0,0
23/12/2012,07:15,3,2,1,0,0
23/12/2012,07:30,0,0,0,0,0
23/12/2012,07:45,2,1,1,0,0
23/12/2012,08:00,2,1,0,0,1
23/12/2012,08:15,4,2,2,0,0
23/12/2012,08:30,4,1,1,2,0
23/12/2012,08:45,6,2,4,0,0
23/12/2012,09:00,3,1,1,1,0
23/12/2012,09:15,5,1,4,0,0
23/12/2012,09:30,11,3,2,5,1
23/12/2012,09:45,7,4,3,0,0
23/12/2012,10:00,5,2,3,0,0
23/12/2012,10:15,3,0,1,0,2
23/12/2012,10:30,2,0,1,0,1
23/12/2012,10:45,4,2,2,0,0
23/12/2012,11:00,4,1,2,0,1
23/12/2012,11:15,5,2,3,0,0
23/12/2012,11:30,8,2,2,0,4
23/12/2012,11:45,4,2,2,0,0
23/12/2012,12:00,4,3,0,0,1
23/12/2012,12:15,9,4,0,0,5
23/12/2012,12:30,5,2,0,2,1
23/12/2012,12:45,3,0,0,2,1
23/12/2012,13:00,5,2,0,2,1
23/12/2012,13:15,9,8,1,0,0
23/12/2012,13:30,6,3,2,1,0
23/12/2012,13:45,8,1,1,5,1
23/12/2012,14:00,10,5,1,2,2
23/12/2012,14:15,6,0,3,2,1
23/12/2012,14:30,1,1,0,0,0
23/12/2012,14:45,11,1,6,2,2
23/12/2012,15:00,6,2,1,0,3
23/12/2012,15:15,2,1,0,0,1
23/12/2012,15:30,7,2,1,4,0
23/12/2012,15:45,3,1,1,0,1
23/12/2012,16:00,4,1,0,1,2
23/12/2012,16:15,7,5,0,2,0
23/12/2012,16:30,5,1,3,0,1
23/12/2012,16:45,6,5,1,0,0
23/12/2012,17:00,1,1,0,0,0
23/12/2012,17:15,7,1,5,1,0
23/12/2012,17:30,1,1,0,0,0
23/12/2012,17:45,2,2,0,0,0
23/12/2012,18:00,5,0,2,0,3
23/12/2012,18:15,2,1,1,0,0
23/12/2012,18:30,1,0,0,0,1
23/12/2012,18:45,1,0,0,0,1
23/12/2012,19:00,0,0,0,0,0
23/12/2012,19:15,1,0,1,0,0
23/12/2012,19:30,3,0,3,0,0
23/12/2012,19:45,0,0,0,0,0
23/12/2012,20:00,0,0,0,0,0
23/12/2012,20:15,0,0,0,0,0
23/12/2012,20:30,0,0,0,0,0
23/12/2012,20:45,2,2,0,0,0
23/12/2012,21:00,0,0,0,0,0
23/12/2012,21:15,0,0,0,0,0
23/12/2012,21:30,7,4,3,0,0
23/12/2012,21:45,0,0,0,0,0
23/12/2012,22:00,0,0,0,0,0
23/12/2012,22:15,0,0,0,0,0
23/12/2012,22:30,0,0,0,0,0
23/12/2012,22:45,0,0,0,0,0
23/12/2012,23:00,1,0,1,0,0
23/12/2012,23:15,1,0,1,0,0
23/12/2012,23:30,0,0,0,0,0
23/12/2012,23:45,1,0,1,0,0
24/12/2012,00:00,0,0,0,0,0
24/12/2012,00:15,0,0,0,0,0
24/12/2012,00:30,0,0,0,0,0
24/12/2012,00:45,0,0,0,0,0
24/12/2012,01:00,2,0,1,0,1
24/12/2012,01:15,0,0,0,0,0
24/12/2012,01:30,0,0,0,0,0
24/12/2012,01:45,0,0,0,0,0
24/12/2012,02:00,0,0,0,0,0
24/12/2012,02:15,0,0,0,0,0
24/12/2012,02:30,0,0,0,0,0
24/12/2012,02:45,0,0,0,0,0
24/12/2012,03:00,0,0,0,0,0
24/12/2012,03:15,0,0,0,0,0
24/12/2012,03:30,0,0,0,0,0
24/12/2012,03:45,0,0,0,0,0
24/12/2012,04:00,0,0,0,0,0
24/12/2012,04:15,0,0,0,0,0
24/12/2012,04:30,0,0,0,0,0
24/12/2012,04:45,0,0,0,0,0
24/12/2012,05:00,0,0,0,0,0
24/12/2012,05:15,1,1,0,0,0
24/12/2012,05:30,1,1,0,0,0
24/12/2012,05:45,1,1,0,0,0
24/12/2012,06:00,1,1,0,0,0
24/12/2012,06:15,1,0,0,1,0
24/12/2012,06:30,2,1,1,0,0
24/12/2012,06:45,0,0,0,0,0
24/12/2012,07:00,1,1,0,0,0
24/12/2012,07:15,1,1,0,0,0
24/12/2012,07:30,4,3,0,1,0
24/12/2012,07:45,4,4,0,0,0
24/12/2012,08:00,6,2,2,1,1
24/12/2012,08:15,4,3,1,0,0
24/12/2012,08:30,6,2,0,3,1
24/12/2012,08:45,4,4,0,0,0
24/12/2012,09:00,3,2,1,0,0
24/12/2012,09:15,7,2,4,0,1
24/12/2012,09:30,1,1,0,0,0
24/12/2012,09:45,8,0,5,2,1
24/12/2012,10:00,2,0,2,0,0
24/12/2012,10:15,7,4,1,0,2
24/12/2012,10:30,1,1,0,0,0
24/12/2012,10:45,4,0,0,0,4
24/12/2012,11:00,4,2,1,1,0
24/12/2012,11:15,2,1,0,0,1
24/12/2012,11:30,5,1,2,2,0
24/12/2012,11:45,2,2,0,0,0
24/12/2012,12:00,5,2,3,0,0
24/12/2012,12:15,5,1,4,0,0
24/12/2012,12:30,0,0,0,0,0
24/12/2012,12:45,4,3,0,1,0
24/12/2012,13:00,3,1,2,0,0
24/12/2012,13:15,0,0,0,0,0
24/12/2012,13:30,3,1,2,0,0
24/12/2012,13:45,0,0,0,0,0
24/12/2012,14:00,1,1,0,0,0
24/12/2012,14:15,1,0,1,0,0
24/12/2012,14:30,1,0,1,0,0
24/12/2012,14:45,3,1,2,0,0
24/12/2012,15:00,1,0,1,0,0
24/12/2012,15:15,0,0,0,0,0
24/12/2012,15:30,0,0,0,0,0
24/12/2012,15:45,3,1,1,0,1
24/12/2012,16:00,1,0,1,0,0
24/12/2012,16:15,3,2,1,0,0
24/12/2012,16:30,1,0,0,0,1
24/12/2012,16:45,0,0,0,0,0
24/12/2012,17:00,1,1,0,0,0
24/12/2012,17:15,0,0,0,0,0
24/12/2012,17:30,1,0,1,0,0
24/12/2012,17:45,2,0,1,1,0
24/12/2012,18:00,1,0,1,0,0
24/12/2012,18:15,0,0,0,0,0
24/12/2012,18:30,0,0,0,0,0
24/12/2012,18:45,0,0,0,0,0
24/12/2012,19:00,0,0,0,0,0
24/12/2012,19:15,0,0,0,0,0
24/12/2012,19:30,0,0,0,0,0
24/12/2012,19:45,0,0,0,0,0
24/12/2012,20:00,0,0,0,0,0
24/12/2012,20:15,0,0,0,0,0
24/12/2012,20:30,0,0,0,0,0
24/12/2012,20:45,0,0,0,0,0
24/12/2012,21:00,0,0,0,0,0
24/12/2012,21:15,0,0,0,0,0
24/12/2012,21:30,0,0,0,0,0
24/12/2012,21:45,0,0,0,0,0
24/12/2012,22:00,0,0,0,0,0
24/12/2012,22:15,0,0,0,0,0
24/12/2012,22:30,0,0,0,0,0
24/12/2012,22:45,0,0,0,0,0
24/12/2012,23:00,0,0,0,0,0
24/12/2012,23:15,0,0,0,0,0
24/12/2012,23:30,0,0,0,0,0
24/12/2012,23:45,0,0,0,0,0
25/12/2012,00:00,0,0,0,0,0
25/12/2012,00:15,0,0,0,0,0
25/12/2012,00:30,0,0,0,0,0
25/12/2012,00:45,0,0,0,0,0
25/12/2012,01:00,1,0,1,0,0
25/12/2012,01:15,0,0,0,0,0
25/12/2012,01:30,0,0,0,0,0
25/12/2012,01:45,0,0,0,0,0
25/12/2012,02:00,0,0,0,0,0
25/12/2012,02:15,0,0,0,0,0
25/12/2012,02:30,1,0,1,0,0
25/12/2012,02:45,0,0,0,0,0
25/12/2012,03:00,0,0,0,0,0
25/12/2012,03:15,0,0,0,0,0
25/12/2012,03:30,0,0,0,0,0
25/12/2012,03:45,0,0,0,0,0
25/12/2012,04:00,0,0,0,0,0
25/12/2012,04:15,0,0,0,0,0
25/12/2012,04:30,0,0,0,0,0
25/12/2012,04:45,0,0,0,0,0
25/12/2012,05:00,0,0,0,0,0
25/12/2012,05:15,0,0,0,0,0
25/12/2012,05:30,0,0,0,0,0
25/12/2012,05:45,0,0,0,0,0
25/12/2012,06:00,0,0,0,0,0
25/12/2012,06:15,1,1,0,0,0
25/12/2012,06:30,0,0,0,0,0
25/12/2012,06:45,0,0,0,0,0
25/12/2012,07:00,2,0,1,1,0
25/12/2012,07:15,0,0,0,0,0
25/12/2012,07:30,1,0,1,0,0
25/12/2012,07:45,1,0,1,0,0
25/12/2012,08:00,2,1,1,0,0
25/12/2012,08:15,0,0,0,0,0
25/12/2012,08:30,0,0,0,0,0
25/12/2012,08:45,0,0,0,0,0
25/12/2012,09:00,1,1,0,0,0
25/12/2012,09:15,0,0,0,0,0
25/12/2012,09:30,2,1,0,1,0
25/12/2012,09:45,1,1,0,0,0
25/12/2012,10:00,3,1,2,0,0
25/12/2012,10:15,3,2,1,0,0
25/12/2012,10:30,0,0,0,0,0
25/12/2012,10:45,9,4,4,1,0
